"parking_gratuit","parking_payant","wifi","TV","microwave","dishwasher","clothes_washer","workspace","air_conditionner","heater","elevator","self_check_in","long_term_stay","bath_tub","coffee","luggage_storage","lockbox","security_cameras","host_greets_you","pets_allowed","view","smoking","pool","board_games","gym","fireplace","hot_tub","breakfast","price","property_type","bathrooms","accomodate","bedrooms","beds","neighbourhood","Hotel room","Shared room","Argentine","USA","Bresil","Japon","Australie","France","Thaïlande","Espagne"
0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,132.495,172.03044501526324,2,6,2,2,286.96852189781026,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,340.68500133155806,1.5,4,2,3,193.87288135593212,0,0,0,1,0,0,0,0,0,0
0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.75,172.03044501526324,3,11,5,6,86.23880804311777,0,0,0,0,1,0,0,0,0,0
0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,268.4,351.74979070600034,2.5,5,3,3,180.40206847294857,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,112.035,172.03044501526324,2.5,5,3,0,190.21749999999997,0,0,0,0,1,0,0,0,0,0
0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,30.256,172.03044501526324,1,2,1,1,180.40206847294857,0,0,1,0,0,0,0,0,0,0
0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,224,172.03044501526324,1,2,1,1,180.40206847294857,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,224,172.03044501526324,1,2,1,1,180.40206847294857,0,0,0,0,0,0,0,1,0,0
0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,392,172.03044501526324,2,8,4,6,180.40206847294857,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,28.904,170.53674184315946,1,4,1,4,46.04751732101613,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,24.8,172.5864530201341,1,2,1,2,42.53473529411766,0,0,0,0,0,0,0,0,1,0
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,224,172.03044501526324,1,4,1,1,136.1987878787879,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,40.524,172.03044501526324,1,2,1,1,48.95758893280627,0,0,1,0,0,0,0,0,0,0
0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.69,172.03044501526324,1,5,2,3,180.40206847294857,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,137.76,172.03044501526324,1,2,0,1,225.14391459074736,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,137.76,172.03044501526324,1,2,0,1,225.14391459074736,0,0,0,0,0,0,0,1,0,0
0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,201.3,179.79844965979734,1.5,4,1,2,180.40206847294857,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,201.3,179.79844965979734,1.5,4,1,2,180.40206847294857,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23.1,82.8686007326007,1,2,25,3,41.584230769230764,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43.23,141.99182363916597,1,2,2,2,21.145384615384614,0,0,0,0,1,0,0,0,0,0
0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,72.8,172.03044501526324,1,4,1,1,180.40206847294857,0,0,0,0,0,0,0,1,0,0
0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.91,92.17852019888123,1,2,1,1,180.40206847294857,0,0,1,0,0,0,0,0,0,0
0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,74.028,172.03044501526324,1,3,1,2,180.40206847294857,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86.447,172.03044501526324,2,4,2,3,40.06009571382521,0,0,1,0,0,0,0,0,0,0
0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.342,172.03044501526324,1,3,1,1,180.40206847294857,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.82,172.03044501526324,1,4,1,2,180.40206847294857,0,0,1,0,0,0,0,0,0,0
0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,237.356,166.99315887850466,1.5,6,2,3,180.40206847294857,0,0,0,0,0,0,1,0,0,0
0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,229,141.99182363916597,1,2,1,1,308.3541150159742,0,0,0,1,0,0,0,0,0,0
0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,104,351.74979070600034,1,4,2,2,157.5,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,220,172.03044501526324,2,6,3,4,180.69491525423723,0,0,0,1,0,0,0,0,0,0
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.32,172.03044501526324,1,2,1,1,180.40206847294857,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,123.2,172.03044501526324,1,4,2,2,180.40206847294857,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,78.4,172.03044501526324,1,4,2,0,180.40206847294857,0,0,0,0,0,0,0,0,0,1
0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,54.56,172.03044501526324,1.5,2,1,0,180.40206847294857,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,54.56,172.03044501526324,1.5,2,1,0,180.40206847294857,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,145.94261590812434,1,6,2,3,180.40206847294857,0,0,0,1,0,0,0,0,0,0
0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42.548,179.79844965979734,1,2,1,1,180.40206847294857,0,0,1,0,0,0,0,0,0,0
0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.042,172.03044501526324,1,3,1,2,39.42973033707862,0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,195,172.03044501526324,1,4,1,0,214.22336769759454,0,0,0,1,0,0,0,0,0,0
0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,17.019,141.99182363916597,1,1,1,1,48.95758893280627,0,0,1,0,0,0,0,0,0,0
0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,17.019,141.99182363916597,1,1,1,1,48.95758893280627,0,0,1,0,0,0,0,0,0,0
0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,205,340.68500133155806,2,8,4,5,180.40206847294857,0,0,0,1,0,0,0,0,0,0
0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,23.638,141.99182363916597,1,1,1,1,41.42148913043479,0,0,1,0,0,0,0,0,0,0
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.52,172.03044501526324,1,2,1,1,225.14391459074736,0,0,0,0,0,0,0,1,0,0
0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,66,172.03044501526324,1,3,1,0,86.23880804311777,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,66,172.03044501526324,1,3,1,0,86.23880804311777,0,0,0,0,1,0,0,0,0,0
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,79.178,90.21822034548947,1,2,2,1,180.40206847294857,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,250,351.74979070600034,1,4,2,2,175.88321167883214,0,0,0,1,0,0,0,0,0,0
0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.656,179.79844965979734,1,5,2,3,180.40206847294857,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,21.747,172.03044501526324,1,2,0,1,180.40206847294857,0,0,1,0,0,0,0,0,0,0
0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.18,172.03044501526324,2.5,2,2,2,86.23880804311777,0,0,0,0,1,0,0,0,0,0
0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,172.03044501526324,1,1,0,1,180.40206847294857,0,0,0,1,0,0,0,0,0,0
0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37.82,172.03044501526324,1,4,1,2,180.40206847294857,0,0,1,0,0,0,0,0,0,0
0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,166.88,172.03044501526324,1,4,1,2,180.40206847294857,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,250.954,172.03044501526324,1,7,2,4,174.24724390243904,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,161.04,172.03044501526324,2,6,2,3,180.40206847294857,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26.474,172.03044501526324,1,2,1,1,48.95758893280627,0,0,1,0,0,0,0,0,0,0
0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,72.757,172.03044501526324,1,3,2,0,180.40206847294857,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,72.757,172.03044501526324,1,3,2,0,180.40206847294857,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,72.757,172.03044501526324,1,3,2,0,180.40206847294857,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.396,179.79844965979734,2,8,3,4,180.40206847294857,0,0,0,0,0,0,1,0,0,0
0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,67.1,90.21822034548947,1,2,1,2,190.45216666666664,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.75,172.03044501526324,1,4,1,0,286.96852189781026,0,0,0,0,1,0,0,0,0,0
0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33.093,172.03044501526324,1,3,1,2,180.40206847294857,0,0,1,0,0,0,0,0,0,0
0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,25.491,172.03044501526324,1,2,1,1,40.06009571382521,0,0,1,0,0,0,0,0,0,0
0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,25.491,172.03044501526324,1,2,1,1,40.06009571382521,0,0,1,0,0,0,0,0,0,0
0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,115.7694935897436,1,2,1,1,180.40206847294857,0,0,0,1,0,0,0,0,0,0
0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,86.24,172.03044501526324,1,2,1,2,225.14391459074736,0,0,0,0,0,0,0,1,0,0
0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,29.85,172.03044501526324,1,2,1,1,40.06009571382521,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,24.585,76.15537457929115,3,2,1,1,61.76471502590673,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.534,351.74979070600034,2.5,6,3,3,180.40206847294857,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,87.23,172.03044501526324,1,1,1,1,180.40206847294857,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.07,90.21822034548947,1,2,1,1,180.40206847294857,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,144.48,481.51825490196086,1,6,2,1,180.40206847294857,0,0,0,0,0,0,0,1,0,0
0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,72.66,172.03044501526324,1,2,1,1,180.40206847294857,0,0,0,0,0,0,1,0,0,0
0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25.529,172.03044501526324,1,3,0,2,40.06009571382521,0,0,1,0,0,0,0,0,0,0
0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,19.856,172.03044501526324,1,2,1,1,180.40206847294857,0,0,1,0,0,0,0,0,0,0
0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,289,340.68500133155806,2.5,6,3,3,153.55555555555557,0,0,0,1,0,0,0,0,0,0
0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,289,340.68500133155806,2.5,6,3,3,153.55555555555557,0,0,0,1,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,112.796,172.03044501526324,1,5,2,1,180.40206847294857,0,0,0,0,0,0,1,0,0,0
0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,267.058,76.15537457929115,1,2,1,1,180.40206847294857,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,267.058,76.15537457929115,1,2,1,1,180.40206847294857,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25.604,76.15537457929115,1,1,1,1,180.40206847294857,0,0,0,0,0,0,1,0,0,0
0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,98.264,172.03044501526324,1,2,1,1,180.40206847294857,0,0,0,0,0,0,1,0,0,0
0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60,141.99182363916597,1,1,1,1,148.1130952380953,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,250,172.03044501526324,1,4,2,2,243.90556470588228,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,250,172.03044501526324,1,4,2,2,243.90556470588228,0,0,0,1,0,0,0,0,0,0
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,351.74979070600034,1.5,5,3,3,180.40206847294857,0,0,0,0,0,0,0,1,0,0
0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,92.96,172.03044501526324,1,2,1,1,180.40206847294857,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18.097,172.03044501526324,1,3,1,0,40.06009571382521,0,0,1,0,0,0,0,0,0,0
0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,164.835,172.03044501526324,2,4,2,3,86.23880804311777,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,186.538,127.32132845188272,1,2,1,1,147.9663225806452,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,67.1,92.17852019888123,1,1,1,1,180.40206847294857,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,67.1,92.17852019888123,1,1,1,1,180.40206847294857,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.312,50.443664556962,1,1,2,1,168.01486842105265,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,116.48,481.51825490196086,1,2,1,2,180.40206847294857,0,0,0,0,0,0,0,0,0,1
0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,105,278.59819646430947,1,4,1,2,180.40206847294857,0,0,0,1,0,0,0,0,0,0
0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.72,179.79844965979734,1,2,1,1,180.40206847294857,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,341,340.68500133155806,3.5,6,3,3,222.51639344262287,0,0,0,1,0,0,0,0,0,0
0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,341,340.68500133155806,3.5,6,3,3,222.51639344262287,0,0,0,1,0,0,0,0,0,0
0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.965,172.03044501526324,1,2,1,1,40.06009571382521,0,0,1,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,262,172.03044501526324,2,5,2,2,180.40206847294857,0,0,0,1,0,0,0,0,0,0
0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,247.736,204.6142977649604,1,4,2,2,180.40206847294857,0,0,0,0,0,0,1,0,0,0
0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,247.736,204.6142977649604,1,4,2,2,180.40206847294857,0,0,0,0,0,0,1,0,0,0
0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,24.955,172.03044501526324,1,2,1,1,80.4322950819672,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,37.82,172.03044501526324,1,2,1,1,31.220929133858274,0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54.88,172.03044501526324,1,2,0,1,225.14391459074736,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,570,351.74979070600034,1.5,6,2,3,180.40206847294857,0,0,0,1,0,0,0,0,0,0
0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,224,172.03044501526324,1,3,2,2,152.8636233183856,0,0,0,0,0,0,0,1,0,0
0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,224,172.03044501526324,1,3,2,2,152.8636233183856,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,55.8,179.79844965979734,1,4,2,1,55.77460240963856,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,172.03044501526324,2,4,2,7,451.8294117647059,0,0,0,1,0,0,0,0,0,0
0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.91,172.03044501526324,1,2,1,1,48.95758893280627,0,0,1,0,0,0,0,0,0,0
0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,82.614,172.03044501526324,1,3,0,2,180.40206847294857,0,0,0,0,0,1,0,0,0,0
0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,271.084,172.03044501526324,2,6,3,3,206.3287583643122,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,137.708,172.03044501526324,2,4,2,3,180.40206847294857,0,0,0,0,0,0,1,0,0,0
0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,145.6,172.03044501526324,1,2,1,1,180.40206847294857,0,0,0,0,0,0,0,1,0,0
0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,145.6,172.03044501526324,1,2,1,1,180.40206847294857,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,113.12,172.03044501526324,1.5,4,2,2,225.14391459074736,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,113.12,172.03044501526324,1.5,4,2,2,225.14391459074736,0,0,0,0,0,0,0,1,0,0
0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,282,172.03044501526324,1,4,1,2,380.3611111111111,0,0,0,1,0,0,0,0,0,0
0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,74.599,141.99182363916597,1,3,1,2,180.40206847294857,0,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.52,172.03044501526324,1,2,1,1,180.40206847294857,0,0,0,0,0,0,0,1,0,0
0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,90.21822034548947,1,1,1,1,894.6222222222218,0,0,0,1,0,0,0,0,0,0
0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,128.832,179.79844965979734,1,2,1,1,180.40206847294857,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,19.562,172.03044501526324,1,4,0,3,40.06009571382521,0,0,1,0,0,0,0,0,0,0
0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74.25,172.03044501526324,1,2,1,1,49.228032727272726,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,392,172.03044501526324,1,2,1,1,180.40206847294857,0,0,0,0,0,0,0,1,0,0
0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.036,172.03044501526324,1,4,1,1,46.04751732101613,0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.706,76.15537457929115,1,2,1,1,94.36378947368422,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,47.275,172.03044501526324,1,2,1,1,48.95758893280627,0,0,1,0,0,0,0,0,0,0
0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,130.174,172.03044501526324,1.5,3,1,1,180.40206847294857,0,0,0,0,0,0,0,0,0,0
