"price","bathrooms","accomodate","bedrooms","beds","Shared room","Hotel room","Australie","Argentine","Thaïlande","USA","Bresil","France","Japon","Espagne"
147.84,1,4,1,2,0,0,0,0,0,0,0,1,0,0
224,1,4,1,2,0,0,0,0,0,0,0,1,0,0
118.72,1,4,1,2,0,0,0,0,0,0,0,1,0,0
244.16,1,4,1,2,0,0,0,0,0,0,0,1,0,0
143.36,1,4,1,2,0,0,0,0,0,0,0,1,0,0
407.968,1,4,1,2,0,0,0,0,0,0,0,0,0,0
123.2,1,4,1,2,0,0,0,0,0,0,0,1,0,0
201.6,1,4,1,2,0,0,0,0,0,0,0,1,0,0
114.07,1,4,2,0,0,0,0,0,0,0,0,0,0,0
37.82,1,4,2,0,0,0,0,1,0,0,0,0,0,0
78.4,1,1,1,1,0,0,0,0,0,0,0,1,0,0
198.616,2.5,5,3,4,0,0,0,0,0,0,0,0,0,0
52.948,1.5,4,2,3,0,0,0,1,0,0,0,0,0,0
43.596,1,1,1,1,0,0,1,0,0,0,0,0,0,0
40.26,1,1,1,1,0,0,0,0,0,0,0,0,0,0
261,3,9,3,3,0,0,0,0,0,1,0,0,0,0
74.044,1,4,2,2,0,0,1,0,0,0,0,0,0,0
177.844,1,4,2,3,0,0,1,0,0,0,0,0,0,0
60.39,0.5,1,2,2,0,0,0,0,0,0,0,0,0,0
28.365,1,3,0,1,0,0,0,1,0,0,0,0,0,0
11.346,1,1,1,1,0,0,0,1,0,0,0,0,0,0
50,1,1,1,1,0,0,0,0,0,1,0,0,0,0
213.136,2,6,3,0,0,0,1,0,0,0,0,0,0,0
179.92,2.5,7,3,3,0,0,1,0,0,0,0,0,0,0
185.92,1,5,2,3,0,0,0,0,0,0,0,1,0,0
75.64,1,5,2,3,0,0,0,1,0,0,0,0,0,0
41.52,1,2,1,1,0,0,1,0,0,0,0,0,0,0
29.064,1,2,1,1,0,0,1,0,0,0,0,0,0,0
221.44,1,2,1,1,0,0,1,0,0,0,0,0,0,0
205.326,1,2,1,1,0,0,0,0,0,0,0,0,0,0
95,1,2,1,1,0,0,0,0,0,1,0,0,0,0
38,1,2,1,1,0,0,0,0,0,1,0,0,0,0
36.6,1,2,1,1,0,0,0,1,0,0,0,0,0,0
89.6,1,2,1,1,0,0,0,0,0,0,0,1,0,0
18,1,2,1,1,0,0,0,1,0,0,0,0,0,0
189,3,6,3,6,0,0,0,0,0,1,0,0,0,0
332.64,1,2,1,2,0,0,0,0,0,0,0,1,0,0
118.332,1,4,2,2,0,0,1,0,0,0,0,0,0,0
244.16,2,6,2,3,0,0,0,0,0,0,0,0,0,1
79,1,2,0,2,0,0,0,0,0,1,0,0,0,0
42.548,2,4,2,4,0,0,0,1,0,0,0,0,0,0
33.6,1,1,0,4,0,0,0,0,0,0,0,1,0,0
100,1,2,1,1,0,0,0,0,0,1,0,0,0,0
106.425,3,10,3,7,0,0,0,0,0,0,1,0,0,0
22.134,1,1,0,1,0,0,0,0,1,0,0,0,0,0
90,1,1,2,2,0,0,0,0,0,1,0,0,0,0
354.288,2,5,3,3,0,0,0,0,0,0,0,0,0,0
69.2,1.5,2,1,1,0,0,1,0,0,0,0,0,0,0
33.093,1,4,1,0,0,0,0,1,0,0,0,0,0,0
117.516,2.5,6,3,4,0,0,0,1,0,0,0,0,0,0
128.02,2,4,3,3,0,0,1,0,0,0,0,0,0,0
109.76,0,4,1,2,0,0,0,0,0,0,0,1,0,0
280.478,1.5,4,2,2,0,0,0,0,0,0,0,0,0,0
60.48,0,2,0,2,0,0,0,0,0,0,0,0,0,1
168,1,6,2,3,0,0,0,0,0,0,0,1,0,0
259.006,1,6,2,3,0,0,0,0,0,0,0,0,0,0
23.638,1,2,1,2,0,0,0,1,0,0,0,0,0,0
26.474,1,2,1,2,0,0,0,1,0,0,0,0,0,0
46.967,2,4,3,3,0,0,0,1,0,0,0,0,0,0
140.476,2.5,6,3,3,0,0,1,0,0,0,0,0,0,0
78.196,1,4,2,2,0,0,1,0,0,0,0,0,0,0
37.82,1,2,1,1,0,0,0,1,0,0,0,0,0,0
18.91,1,2,1,1,0,0,0,1,0,0,0,0,0,0
15.667,1,2,1,1,0,0,0,1,0,0,0,0,0,0
162.4,1,2,1,1,0,0,0,0,0,0,0,1,0,0
106.018,1,2,1,1,0,0,0,0,0,0,0,0,0,0
42.548,1,2,1,1,0,0,0,1,0,0,0,0,0,0
82,1,2,1,1,0,0,0,0,0,1,0,0,0,0
114.538,1,2,1,1,0,0,0,1,0,0,0,0,0,0
33.093,1,2,1,1,0,0,0,1,0,0,0,0,0,0
16.074,1,2,1,1,0,0,0,1,0,0,0,0,0,0
148.088,1,2,1,1,0,0,1,0,0,0,0,0,0,0
134.2,1,2,1,1,0,0,0,0,0,0,0,0,0,0
46.33,1,2,1,1,0,0,0,1,0,0,0,0,0,0
18.91,1,2,1,1,0,0,0,1,0,0,0,0,0,0
35.797,1,2,1,1,0,0,0,1,0,0,0,0,0,0
20.886,1,2,1,1,0,0,0,1,0,0,0,0,0,0
89.6,1,2,1,1,0,0,0,0,0,0,0,1,0,0
9.455,3,1,1,1,0,0,0,1,0,0,0,0,0,0
281.12,1,4,1,1,0,0,0,0,0,0,0,1,0,0
35.116,1,4,1,1,0,0,0,1,0,0,0,0,0,0
52.003,1,4,1,1,0,0,0,1,0,0,0,0,0,0
22.692,1,4,1,1,0,0,0,1,0,0,0,0,0,0
216.062,1,4,2,2,0,0,0,0,0,0,0,0,0,0
114.24,1,4,2,2,0,0,0,0,0,0,0,0,0,1
234,1,4,2,2,0,0,0,0,0,1,0,0,0,0
18.91,1,4,2,2,0,0,0,1,0,0,0,0,0,0
268.8,1,2,1,1,0,0,0,0,0,0,0,0,0,1
27.42,1,2,0,1,0,0,0,1,0,0,0,0,0,0
27.013,1,2,0,1,0,0,0,1,0,0,0,0,0,0
69.44,1,2,0,1,0,0,0,0,0,0,0,1,0,0
23.231,1,2,0,1,0,0,0,1,0,0,0,0,0,0
202.72,1,2,0,1,0,0,0,0,0,0,0,1,0,0
265,1,2,1,2,0,0,0,0,0,1,0,0,0,0
41.602,2.5,4,3,3,0,0,0,1,0,0,0,0,0,0
20.205,1,4,1,3,0,0,0,1,0,0,0,0,0,0
46.604,1,4,2,3,0,0,0,1,0,0,0,0,0,0
161.04,2,4,2,2,0,0,0,0,0,0,0,0,0,0
120,1,3,2,2,0,0,0,0,0,1,0,0,0,0
132.858,1,5,1,1,0,0,0,0,0,0,0,0,0,0
268.4,1,3,1,1,0,0,0,0,0,0,0,0,0,0
139,1,3,1,1,0,0,0,0,0,1,0,0,0,0
25.529,1,3,1,1,0,0,0,1,0,0,0,0,0,0
37.574,1,3,1,1,0,0,0,1,0,0,0,0,0,0
21.747,1,4,1,2,0,0,0,1,0,0,0,0,0,0
198,2,6,3,3,0,0,0,0,0,1,0,0,0,0
27.42,1.5,2,1,1,0,0,0,1,0,0,0,0,0,0
206.668,1,4,2,3,0,0,0,0,0,0,0,0,0,0
281.82,1,4,2,2,0,0,0,0,0,0,0,0,0,0
255,1,4,2,2,0,0,0,0,0,1,0,0,0,0
31.202,1,3,1,2,0,0,0,1,0,0,0,0,0,0
32.147,1.5,4,1,2,0,0,0,1,0,0,0,0,0,0
109.76,1,3,0,2,0,0,0,0,0,0,0,1,0,0
203.984,1,3,0,2,0,0,0,0,0,0,0,0,0,0
48.221,2,5,3,4,0,0,0,1,0,0,0,0,0,0
116.256,2,4,2,2,0,0,1,0,0,0,0,0,0,0
402.6,2,4,2,2,0,0,0,0,0,0,0,0,0,0
250,2,4,2,2,0,0,0,0,0,1,0,0,0,0
248.27,2,4,2,2,0,0,0,0,0,0,0,0,0,0
112,1,4,1,0,0,0,0,0,0,0,0,1,0,0
51.9,1,2,1,1,0,0,1,0,0,0,0,0,0,0
90.652,1,2,1,1,0,0,1,0,0,0,0,0,0,0
46,1,2,1,1,0,0,0,0,0,1,0,0,0,0
100.65,1.5,2,1,1,0,0,0,0,0,0,0,0,0,0
40,1.5,2,1,1,0,0,0,0,0,1,0,0,0,0
60.512,2,4,2,3,0,0,0,1,0,0,0,0,0,0
110,1,2,1,1,0,0,0,0,0,1,0,0,0,0
351.536,2.5,10,3,5,0,0,1,0,0,0,0,0,0,0
418.704,1.5,4,1,2,0,0,0,0,0,0,0,0,0,0
96.188,1,12,2,4,0,0,1,0,0,0,0,0,0,0
42.548,1,2,1,1,0,0,0,1,0,0,0,0,0,0
23.638,1,2,1,1,0,0,0,1,0,0,0,0,0,0
154,1,3,1,1,0,0,0,0,0,1,0,0,0,0
47.275,1,2,1,0,0,0,0,1,0,0,0,0,0,0
118.72,1,2,1,0,0,0,0,0,0,0,0,1,0,0
25.235,1,2,1,0,0,0,0,1,0,0,0,0,0,0
123.2,1,2,1,0,0,0,0,0,0,0,0,1,0,0
189.1,2,3,2,2,0,0,0,1,0,0,0,0,0,0
110.88,1,3,1,2,0,0,0,0,0,0,0,1,0,0
127.49,1,4,1,1,0,0,0,0,0,0,0,0,0,0
188.779,3,5,3,4,0,0,0,1,0,0,0,0,0,0
240.218,1.5,2,1,1,0,0,0,0,0,0,0,0,0,0
341.156,2,4,2,2,0,0,1,0,0,0,0,0,0,0
33.093,1,4,1,4,0,0,0,1,0,0,0,0,0,0
112,1.5,3,2,2,0,0,0,0,0,0,0,0,0,1
174.72,1,3,2,2,0,0,0,0,0,0,0,1,0,0
84.244,1,4,1,1,0,0,0,1,0,0,0,0,0,0
267.058,2,6,2,3,0,0,0,0,0,0,0,0,0,0
75,1,2,0,1,0,0,0,0,0,1,0,0,0,0
34.755,1,4,1,2,0,0,0,1,0,0,0,0,0,0
37.82,1,4,1,2,0,0,0,1,0,0,0,0,0,0
36.875,1,4,1,2,0,0,0,1,0,0,0,0,0,0
134.2,1,4,1,2,0,0,0,0,0,0,0,0,0,0
50.518,1,4,2,0,0,0,0,1,0,0,0,0,0,0
21.747,1.5,2,1,0,0,0,0,1,0,0,0,0,0,0
45.384,1.5,4,2,0,0,0,0,1,0,0,0,0,0,0
67.1,1.5,2,1,2,0,0,0,0,0,0,0,0,0,0
34,1,1,1,1,0,0,0,0,0,1,0,0,0,0
56.364,1,1,1,1,0,0,0,0,0,0,0,0,0,0
11.346,1,1,1,1,0,0,0,1,0,0,0,0,0,0
15.535,1,1,1,1,0,0,0,1,0,0,0,0,0,0
45,1,1,1,1,0,0,0,0,0,1,0,0,0,0
170.434,1,6,2,4,0,0,0,0,0,0,0,0,0,0
89.268,1,4,2,2,0,0,1,0,0,0,0,0,0,0
310.002,2,7,4,4,0,0,0,0,0,0,0,0,0,0
156.8,1.5,4,2,2,0,0,0,0,0,0,0,1,0,0
130.096,2,6,3,4,0,0,1,0,0,0,0,0,0,0
105,1.5,3,2,2,0,0,0,0,0,1,0,0,0,0
76.494,1,1,1,1,0,0,0,0,0,0,0,0,0,0
127.49,1,5,2,3,0,0,0,0,0,0,0,0,0,0
100.65,1,2,1,1,0,0,0,0,0,0,0,0,0,0
46.364,1,2,1,1,0,0,1,0,0,0,0,0,0,0
71.126,1,2,1,1,0,0,0,0,0,0,0,0,0,0
36,1,2,1,1,0,0,0,0,0,1,0,0,0,0
44.98,1,2,1,1,0,0,1,0,0,0,0,0,0,0
47.056,1,2,1,1,0,0,1,0,0,0,0,0,0,0
116.48,1,3,2,2,0,0,0,0,0,0,0,0,0,1
233.508,2,14,4,9,0,0,0,0,0,0,0,0,0,0
175,2.5,6,2,4,0,0,0,0,0,1,0,0,0,0
158.356,1,2,0,0,0,0,0,0,0,0,0,0,0,0
18.645,1.5,5,1,2,0,0,0,0,0,0,1,0,0,0
134,1,2,1,1,0,0,0,0,0,1,0,0,0,0
61.442,1,2,1,1,0,0,0,0,1,0,0,0,0,0
44,1,1,1,1,0,0,0,0,0,1,0,0,0,0
213.828,2,14,5,8,0,0,1,0,0,0,0,0,0,0
34.1,1,3,1,1,0,0,0,0,1,0,0,0,0,0
31.202,1,2,1,2,0,0,0,1,0,0,0,0,0,0
100,1,2,1,1,0,0,0,0,0,1,0,0,0,0
430,2.5,7,3,4,0,0,0,0,0,1,0,0,0,0
225.12,1,2,1,1,0,1,0,0,0,0,0,1,0,0
268.8,1,2,1,4,0,0,0,0,0,0,0,1,0,0
28.706,1,2,1,1,0,0,0,0,1,0,0,0,0,0
127.49,1,2,1,2,0,0,0,0,0,0,0,0,0,0
27.42,1,2,0,2,0,0,0,1,0,0,0,0,0,0
118.72,1,1,1,0,0,0,0,0,0,0,0,0,0,1
48.18,2.5,7,2,2,0,0,0,0,0,0,1,0,0,0
123.2,1,2,1,1,0,0,0,0,0,0,0,1,0,0
120,1,2,1,1,0,0,0,0,0,1,0,0,0,0
33.077,1,4,2,2,0,0,0,0,1,0,0,0,0,0
202.72,1,4,2,2,0,0,0,0,0,0,0,1,0,0
171.776,1,4,2,2,0,0,0,0,0,0,0,0,0,0
28.365,2,2,1,2,0,0,0,1,0,0,0,0,0,0
208.134,5.5,6,3,3,0,0,0,0,1,0,0,0,0,0
275,2,3,2,2,0,0,0,0,0,1,0,0,0,0
308.66,1.5,4,1,2,0,0,0,0,0,0,0,0,0,0
31.202,1,5,1,3,0,0,0,1,0,0,0,0,0,0
155,3,7,3,3,0,0,0,0,1,0,0,0,0,0
14.183,2,1,1,1,0,0,0,1,0,0,0,0,0,0
80.52,2,2,1,2,0,0,0,0,0,0,0,0,0,0
22.605,1,4,1,4,0,0,0,0,0,0,1,0,0,0
69.099,1.5,3,1,1,0,0,0,0,1,0,0,0,0,0
67.1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
124.806,1,2,1,1,0,0,0,0,0,0,0,0,0,0
200,1,2,1,1,0,0,0,0,0,1,0,0,0,0
214.5,3,10,4,8,0,0,0,0,0,0,1,0,0,0
70,1,3,0,1,0,0,0,0,0,1,0,0,0,0
22.4,1,1,1,1,0,0,0,0,0,0,0,0,0,1
33,1,2,1,1,0,0,0,0,0,0,1,0,0,0
385.28,1,3,1,2,0,1,0,0,0,0,0,1,0,0
16.074,1.5,1,1,1,0,0,0,1,0,0,0,0,0,0
415.2,2,8,3,9,0,0,1,0,0,0,0,0,0,0
60.39,1.5,1,1,2,0,0,0,0,0,0,0,0,0,0
98,1.5,2,1,1,0,0,0,0,0,1,0,0,0,0
150,1,2,0,1,0,0,0,0,0,1,0,0,0,0
100,1,1,1,1,0,0,0,0,0,1,0,0,0,0
275,1,2,1,1,0,0,0,0,0,1,0,0,0,0
273.34,1,2,1,1,0,0,1,0,0,0,0,0,0,0
194.59,2,5,2,4,0,0,0,0,0,0,0,0,0,0
175,1,4,2,2,0,0,0,0,0,1,0,0,0,0
73.81,1,1,1,1,0,0,0,0,0,0,0,0,0,0
350,1.5,3,1,1,0,0,0,0,0,1,0,0,0,0
150,1,4,0,2,0,0,0,0,0,1,0,0,0,0
100.843,1,3,1,1,0,0,0,0,1,0,0,0,0,0
395.89,2.5,8,5,5,0,0,0,0,0,0,0,0,0,0
224,0.5,2,1,1,0,0,0,0,0,0,0,1,0,0
49.979,2,3,1,2,0,0,0,1,0,0,0,0,0,0
34.755,1,2,1,2,0,0,0,1,0,0,0,0,0,0
39.522,1,2,0,2,0,0,0,1,0,0,0,0,0,0
44,1,2,1,0,0,0,0,0,0,1,0,0,0,0
147.84,1,2,1,1,0,0,0,0,0,0,0,1,0,0
201.3,1,2,1,1,0,0,0,0,0,0,0,0,0,0
63.84,1,2,1,1,0,0,0,0,0,0,0,0,0,1
104,1,2,1,1,0,0,0,0,0,1,0,0,0,0
27.42,1,2,1,1,0,0,0,1,0,0,0,0,0,0
28.365,1,2,1,1,0,0,0,1,0,0,0,0,0,0
187.44,1,2,1,1,0,0,0,0,0,0,1,0,0,0
100.8,1,2,1,1,0,0,0,0,0,0,0,1,0,0
50.4,1,2,1,1,0,0,0,0,0,0,0,1,0,0
33.093,1,2,1,1,0,0,0,1,0,0,0,0,0,0
52.003,1,2,1,1,0,0,0,1,0,0,0,0,0,0
222.772,1,4,2,2,0,0,0,0,0,0,0,0,0,0
24.676,1,2,1,1,0,0,0,0,1,0,0,0,0,0
44.8,1,2,1,1,0,0,0,0,0,0,0,0,0,1
28.365,1,2,0,1,0,0,0,1,0,0,0,0,0,0
40.382,1,2,0,1,0,0,0,1,0,0,0,0,0,0
85.12,1,2,0,1,0,0,0,0,0,0,0,1,0,0
178.08,1,2,0,1,0,0,0,0,0,0,0,1,0,0
125,1,2,1,2,0,0,0,0,0,1,0,0,0,0
228.14,2.5,4,2,2,0,0,0,0,0,0,0,0,0,0
268.4,2,4,2,2,0,0,0,0,0,0,0,0,0,0
67.1,1.5,2,1,1,0,0,0,0,0,0,0,0,0,0
173.118,2,4,2,3,0,0,0,0,0,0,0,0,0,0
92.845,2,5,2,3,0,0,0,0,1,0,0,0,0,0
36.465,1,4,1,4,0,0,0,0,0,0,1,0,0,0
103.8,1,1,2,2,0,0,1,0,0,0,0,0,0,0
18.787,1,2,1,2,0,0,0,1,0,0,0,0,0,0
396.48,1,4,1,2,0,0,0,0,0,0,0,1,0,0
170,1,3,0,1,0,0,0,0,0,1,0,0,0,0
27.42,1,1,1,1,0,0,0,1,0,0,0,0,0,0
60.896,1,2,1,1,0,0,1,0,0,0,0,0,0,0
392,2,4,3,4,0,0,0,0,0,0,0,0,0,1
128.8,1,4,1,2,0,0,0,0,0,0,0,0,0,1
56.364,2,1,2,1,0,0,0,0,0,0,0,0,0,0
49.28,1,1,1,1,0,0,0,0,0,0,0,1,0,0
18.879,1,2,1,1,0,0,0,0,1,0,0,0,0,0
173,1,1,1,1,0,0,1,0,0,0,0,0,0,0
21.747,1.5,2,1,1,0,0,0,1,0,0,0,0,0,0
95,1,2,1,2,0,0,0,0,0,1,0,0,0,0
100,1,2,2,2,0,0,0,0,0,1,0,0,0,0
14.26,1.5,2,1,1,0,0,0,0,1,0,0,0,0,0
100.8,1,2,1,2,0,0,0,0,0,0,0,0,0,1
170,1,2,1,1,0,0,0,0,0,1,0,0,0,0
30.256,1,2,1,1,0,0,0,1,0,0,0,0,0,0
37.634,1,2,1,1,0,0,0,0,1,0,0,0,0,0
22.196,1,2,1,1,0,0,0,0,1,0,0,0,0,0
14.88,1,2,1,2,1,0,0,0,1,0,0,0,0,0
28.365,1,6,1,5,0,0,0,1,0,0,0,0,0,0
236.375,2.5,4,2,2,0,0,0,1,0,0,0,0,0,0
68.44,2,4,2,2,0,0,0,1,0,0,0,0,0,0
60,1.5,2,1,0,0,0,0,0,0,1,0,0,0,0
67.131,1.5,4,1,2,0,0,0,1,0,0,0,0,0,0
23.638,1,3,1,2,0,0,0,1,0,0,0,0,0,0
56,3,3,0,1,0,0,0,0,0,1,0,0,0,0
18.91,0.5,1,1,1,0,0,0,1,0,0,0,0,0,0
283.36,1.5,2,1,1,0,0,0,0,0,0,0,1,0,0
71.94,1,4,1,2,0,0,0,0,0,0,1,0,0,0
37.414,1,4,1,2,0,0,0,1,0,0,0,0,0,0
86.5,1,2,1,2,0,0,1,0,0,0,0,0,0,0
26.474,1.5,4,2,3,0,0,0,1,0,0,0,0,0,0
86.688,1,3,3,2,0,0,0,1,0,0,0,0,0,0
14.183,1,1,1,1,0,0,0,1,0,0,0,0,0,0
28.365,1,2,1,1,0,0,0,1,0,0,0,0,0,0
21.747,3,1,8,8,0,0,0,1,0,0,0,0,0,0
32.34,1,5,1,4,0,0,0,0,0,0,1,0,0,0
103.8,1,4,2,2,0,0,1,0,0,0,0,0,0,0
66.752,5,2,1,1,0,0,0,0,0,0,0,0,1,0
22.966,1,2,1,1,0,0,0,1,0,0,0,0,0,0
26.474,1,2,1,1,0,0,0,1,0,0,0,0,0,0
35.957,1,2,1,1,0,0,0,1,0,0,0,0,0,0
33.093,1,2,1,1,0,0,0,1,0,0,0,0,0,0
24.583,1,2,1,1,0,0,0,1,0,0,0,0,0,0
45,1,2,1,1,0,0,0,1,0,0,0,0,0,0
43.493,1,2,1,1,0,0,0,1,0,0,0,0,0,0
123.868,1,2,1,1,0,0,1,0,0,0,0,0,0,0
29.311,1,2,1,1,0,0,0,1,0,0,0,0,0,0
33.093,1,2,1,1,0,0,0,1,0,0,0,0,0,0
42.548,1,2,1,1,0,0,0,1,0,0,0,0,0,0
46.33,1,2,1,1,0,0,0,1,0,0,0,0,0,0
47.275,1,2,1,1,0,0,0,1,0,0,0,0,0,0
173.649,1,6,1,2,0,0,0,0,0,0,0,0,1,0
134.2,1,4,1,1,0,0,0,0,0,0,0,0,0,0
120.78,1,2,1,1,0,0,0,0,0,0,0,0,0,0
59,1,2,1,1,0,0,0,0,0,1,0,0,0,0
18.197,1,2,1,1,0,0,0,0,1,0,0,0,0,0
36.203,1,2,0,1,0,0,0,1,0,0,0,0,0,0
28,2,1,1,1,1,0,0,0,0,0,0,0,1,0
18.645,2,2,1,1,0,0,0,0,0,0,1,0,0,0
42.548,1,3,1,1,0,0,0,1,0,0,0,0,0,0
293.898,1,3,1,1,0,0,0,0,0,0,0,0,0,0
40.524,1,4,0,2,0,0,0,1,0,0,0,0,0,0
81.039,1,4,2,3,0,0,0,1,0,0,0,0,0,0
284.504,2,10,3,4,0,0,0,0,0,0,0,0,0,0
105,1,3,1,1,0,0,0,0,0,1,0,0,0,0
92.4,2,4,2,2,0,0,0,0,0,0,1,0,0,0
155,2,4,2,2,0,0,0,0,0,1,0,0,0,0
49.166,1,2,1,1,0,0,0,1,0,0,0,0,0,0
46.97,2,1,1,1,0,0,0,0,0,0,0,0,0,0
30.162,1,2,1,2,0,0,0,1,0,0,0,0,0,0
23.638,1,2,1,2,0,0,0,1,0,0,0,0,0,0
232.512,4,6,3,3,0,0,1,0,0,0,0,0,0,0
128.02,1.5,2,1,1,0,0,1,0,0,0,0,0,0,0
9.455,1.5,2,1,1,0,0,0,1,0,0,0,0,0,0
52.003,2,2,1,1,0,0,0,1,0,0,0,0,0,0
52.003,2,4,2,3,0,0,0,1,0,0,0,0,0,0
80.52,1.5,3,1,1,0,0,0,0,0,0,0,0,0,0
98.642,2,8,3,5,0,0,0,0,1,0,0,0,0,0
40.184,1.5,4,1,4,0,0,0,1,0,0,0,0,0,0
35.415,1,2,0,1,0,0,0,1,0,0,0,0,0,0
37.82,1,3,1,2,0,0,0,1,0,0,0,0,0,0
336,1,3,1,2,0,0,0,0,0,0,0,1,0,0
25.396,1,3,1,2,0,0,0,1,0,0,0,0,0,0
239,1,2,0,1,0,0,0,0,0,1,0,0,0,0
241.56,1,6,2,4,0,0,0,0,0,0,0,0,0,0
37.82,1.5,2,1,1,0,0,0,1,0,0,0,0,0,0
150,1,3,2,2,0,0,0,0,0,1,0,0,0,0
56.73,1,3,1,3,0,0,0,1,0,0,0,0,0,0
37.785,1,4,1,2,0,0,0,0,0,0,1,0,0,0
113.46,1,4,1,2,0,0,0,1,0,0,0,0,0,0
76.16,1,4,1,2,0,0,0,0,0,0,0,1,0,0
28.365,1,4,1,2,0,0,0,1,0,0,0,0,0,0
47.275,1,4,1,2,0,0,0,1,0,0,0,0,0,0
281.12,1,2,1,2,0,0,0,0,0,0,0,1,0,0
23.638,1,1,1,1,0,0,0,1,0,0,0,0,0,0
73.81,1,1,1,1,0,0,0,0,0,0,0,0,0,0
254.98,1.5,8,3,5,0,0,0,0,0,0,0,0,0,0
30.256,1,1,1,1,0,0,0,1,0,0,0,0,0,0
18.91,1,1,1,1,0,0,0,1,0,0,0,0,0,0
87.23,1,1,1,1,0,0,0,0,0,0,0,0,0,0
67.1,1.5,1,1,1,0,0,0,0,0,0,0,0,0,0
46.33,1,5,2,3,0,0,0,1,0,0,0,0,0,0
14.85,1,2,1,1,0,0,0,0,0,0,1,0,0,0
73.81,1,2,1,1,0,0,0,0,0,0,0,0,0,0
37.82,1,2,1,1,0,0,0,1,0,0,0,0,0,0
17.397,1,2,1,1,0,0,0,1,0,0,0,0,0,0
45.87,1,3,1,3,0,0,0,0,0,0,1,0,0,0
225,2,5,3,3,0,0,0,0,0,1,0,0,0,0
41.25,1,8,0,4,0,0,0,0,0,0,1,0,0,0
124,1,3,1,1,0,0,0,0,0,1,0,0,0,0
50.49,2,5,2,2,0,0,0,0,0,0,1,0,0,0
55.44,2,5,2,4,0,0,0,0,0,0,1,0,0,0
189.75,2,7,3,3,0,0,0,0,0,0,1,0,0,0
110.715,3,6,3,3,0,0,0,0,0,0,1,0,0,0
56.73,1,2,1,1,0,0,0,1,0,0,0,0,0,0
278,3,12,4,6,0,0,0,0,0,1,0,0,0,0
41.25,1,2,1,2,0,0,0,0,0,0,1,0,0,0
180.612,2,5,3,2,0,0,1,0,0,0,0,0,0,0
89,1.5,2,1,1,0,0,0,0,0,1,0,0,0,0
121.77,2,6,2,4,0,0,0,0,0,0,1,0,0,0
107.36,1,1,1,1,0,0,0,0,0,0,0,0,0,0
86.625,1,2,1,1,0,0,0,0,0,0,1,0,0,0
201.6,1,2,1,1,0,0,0,0,0,0,0,1,0,0
224,1,2,1,1,0,0,0,0,0,0,0,1,0,0
29.7,1,2,1,1,0,0,0,0,0,0,1,0,0,0
420,1,2,1,1,0,0,0,0,0,1,0,0,0,0
58.74,1,2,1,1,0,0,0,0,0,0,1,0,0,0
402.6,1,2,1,1,0,0,0,0,0,0,0,0,0,0
24.707,1,2,1,1,0,0,0,0,1,0,0,0,0,0
167.75,1,2,1,1,0,0,0,0,0,0,0,0,0,0
11.346,2,1,1,6,0,1,0,1,0,0,0,0,0,0
16.83,2,4,1,3,0,0,0,0,0,0,1,0,0,0
66,1.5,4,1,1,0,0,0,0,0,0,1,0,0,0
80.025,2,5,2,4,0,0,0,0,0,0,1,0,0,0
176,1,4,1,1,0,0,0,0,0,1,0,0,0,0
73.095,1,4,1,1,0,0,0,0,0,0,1,0,0,0
343.84,3,4,2,2,0,0,0,0,0,0,0,1,0,0
57.75,1,4,2,2,0,0,0,0,0,0,1,0,0,0
174.46,1,2,1,1,0,0,0,0,0,0,0,0,0,0
35.31,1,2,1,1,0,0,0,0,0,0,1,0,0,0
196,1,2,1,1,0,0,0,0,0,0,0,1,0,0
41.25,1,2,1,1,0,0,0,0,0,0,1,0,0,0
82.5,1,2,1,1,0,0,0,0,0,0,1,0,0,0
33,1,2,1,1,0,0,0,0,0,0,1,0,0,0
52.8,1,2,1,1,0,0,0,0,0,0,1,0,0,0
66.825,1,2,1,1,0,0,0,0,0,0,1,0,0,0
72.105,2,4,1,1,0,0,0,0,0,0,1,0,0,0
145.6,1,2,0,1,0,0,0,0,0,0,0,1,0,0
80.272,1,3,1,2,0,0,1,0,0,0,0,0,0,0
75.24,1,2,1,2,0,0,0,0,0,0,1,0,0,0
189.222,1,4,1,3,0,0,0,0,0,0,0,0,0,0
112,1,3,2,2,0,0,0,0,0,0,0,0,0,1
48.345,2,2,1,1,0,0,0,0,0,0,1,0,0,0
39.172,1,3,1,8,0,0,0,1,0,0,0,0,0,0
85.8,2.5,4,2,2,0,0,0,0,0,0,1,0,0,0
49.5,1,2,1,2,0,0,0,0,0,0,1,0,0,0
93,1,4,1,2,0,0,0,0,0,1,0,0,0,0
201.6,1,4,2,3,0,0,0,0,0,0,0,1,0,0
247.5,1,4,2,3,0,0,0,0,0,0,1,0,0,0
81.345,0,4,0,3,0,0,0,0,0,0,1,0,0,0
154.44,2,8,2,5,0,0,0,0,0,0,1,0,0,0
71.858,2.5,3,2,2,0,0,0,1,0,0,0,0,0,0
90,1,1,2,1,0,0,0,0,0,1,0,0,0,0
18.173,2,2,1,1,0,0,0,1,0,0,0,0,0,0
112,2,5,4,4,0,0,0,0,0,0,0,0,0,1
360,3.5,12,5,6,0,0,0,0,0,1,0,0,0,0
74.25,2,4,2,2,0,0,0,0,0,0,1,0,0,0
174.46,1,2,1,1,0,0,0,0,0,0,0,0,0,0
95,1,2,1,1,0,0,0,0,0,1,0,0,0,0
